COD_IBGE;COD_SIAFI;NOME_MUNICIPIO;Nome_Simplificado;SIGLA_UF;NOME_UF;LAT;LNG;POP2013;CAPITAL;ALT;REGIAO;COD_UE_TSE_2016
1715150;9703;Novo Alegre;NOVO ALEGRE;TO;Tocantins;-12.90993867;-46.57729735;2349;0;514.2895520000;N;73148
1715259;0321;Novo Jardim;NOVO JARDIM;TO;Tocantins;-11.81587505;-46.6307873;2600;0;640.8845440000;N;73172
1715507;0092;Oliveira de Fátima;OLIVEIRA DE FATIMA;TO;Tocantins;-10.70836271;-48.90740157;1085;0;304.0230530000;N;73466
1715705;0189;Palmeirante;PALMEIRANTE;TO;Tocantins;-7.857561376;-47.93424971;5432;0;167.7481620000;N;73083
1715754;9649;Palmeirópolis;PALMEIROPOLIS;TO;Tocantins;-13.03988843;-48.41341396;7600;0;454.7119900000;N;96490
1716109;9519;Paraíso do Tocantins;PARAISO DO TOCANTINS;TO;Tocantins;-10.17122075;-48.88663008;47724;0;398.5782960000;N;95192
1716208;9521;Paranã;PARANA;TO;Tocantins;-12.62048149;-47.88408373;10585;0;270.0155190000;N;95214
1716307;0191;Pau D'Arco;PAU DARCO;TO;Tocantins;-7.539998356;-49.36330648;4772;0;161.9361810000;N;73261
1716505;9525;Pedro Afonso;PEDRO AFONSO;TO;Tocantins;-8.964449592;-48.17755611;12490;0;181.9578730000;N;95257
1716604;9527;Peixe;PEIXE;TO;Tocantins;-12.02977383;-48.53781063;11075;0;246.0332360000;N;95273
1716653;9705;Pequizeiro;PEQUIZEIRO;TO;Tocantins;-8.593340654;-48.93517987;5305;0;292.5823770000;N;92487
1716703;9529;Colméia;COLMEIA;TO;Tocantins;-8.729371807;-48.75706659;8642;0;386.4346470000;N;95290
1717008;9537;Pindorama do Tocantins;PINDORAMA DO TOCANTINS;TO;Tocantins;-11.13820258;-47.57568772;4576;0;437.1478770000;N;95370
1717206;0355;Piraquê;PIRAQUE;TO;Tocantins;-6.769777033;-48.29370739;3017;0;194.9605430000;N;73016
1717503;9547;Pium;PIUM;TO;Tocantins;-10.44093112;-49.16665801;7168;0;268.4585200000;N;95478
1717800;9551;Ponte Alta do Bom Jesus;PONTE ALTA DO BOM JESUS;TO;Tocantins;-12.08781291;-46.46958679;4654;0;518.6704690000;N;95516
1717909;9553;Ponte Alta do Tocantins;PONTE ALTA DO TOCANTINS;TO;Tocantins;-10.74067285;-47.54118036;7628;0;315.8821950000;N;95532
1718006;9723;Porto Alegre do Tocantins;PORTO ALEGRE DO TOCANTINS;TO;Tocantins;-11.6072591;-47.0474256;2973;0;382.4141250000;N;92509
1718204;9559;Porto Nacional;PORTO NACIONAL;TO;Tocantins;-10.70856992;-48.41215346;51501;0;234.0294670000;N;95591
1718303;9725;Praia Norte;PRAIA NORTE;TO;Tocantins;-5.396712877;-47.81473173;8085;0;128.7572350000;N;92525
1718402;9629;Presidente Kennedy;PRESIDENTE KENNEDY;TO;Tocantins;-8.529960828;-48.50433067;3756;0;275.4406440000;N;96296
1718451;0094;Pugmil;PUGMIL;TO;Tocantins;-10.42430716;-48.89422045;2529;0;296.1799500000;N;73571
1718501;0357;Recursolândia;RECURSOLANDIA;TO;Tocantins;-8.735360454;-47.2380412;4029;0;334.1377640000;N;73229
1718550;0193;Riachinho;RIACHINHO;TO;Tocantins;-6.442211388;-48.1410455;4435;0;158.5755990000;N;73024
1718659;0323;Rio da Conceição;RIO DA CONCEICAO;TO;Tocantins;-11.40494002;-46.8803997;1895;0;518.9656920000;N;73431
1718709;0359;Rio dos Bois;RIO DOS BOIS;TO;Tocantins;-9.343742239;-48.53304797;2715;0;208.1625420000;N;73415
1718758;9679;Rio Sono;RIO SONO;TO;Tocantins;-9.347789334;-47.89994164;6459;0;202.9312170000;N;96792
